2018-12-11 15:15:57,357 |  BramHope Website Portal |INFO | browser gets open
2019-02-26 12:54:44,512 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-26 12:54:45,701 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-26 12:54:45,895 |  Habitos - ERP |INFO | if click add row button it should create the meal course add rows
2019-02-26 12:54:47,740 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-26 12:54:57,827 |  Habitos - ERP |ERROR | Verify that user can able to select the meal category
2019-02-26 12:56:05,861 |  Habitos - ERP |INFO | browser gets open
2019-02-26 12:56:10,051 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-26 12:56:10,367 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-02-26 12:56:10,390 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-02-26 12:56:10,809 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-02-26 12:56:10,830 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-02-26 12:56:11,044 |  Habitos - ERP |INFO | Verify that user can able to login the valid credentials
2019-02-26 12:56:22,695 |  Habitos - ERP |INFO | Verify  that if click master menu it getting to collapse
2019-02-26 12:56:31,442 |  Habitos - ERP |INFO | Verify that if click menu planner menu it should redirect to menu planner screen
2019-02-26 12:56:41,518 |  Habitos - ERP |INFO | Verify that if the plan name field is focus
2019-02-26 12:56:44,423 |  Habitos - ERP |INFO | user can enter the plan name in input field
2019-02-26 12:56:45,880 |  Habitos - ERP |INFO | User can assign no of days
2019-02-26 12:56:46,458 |  Habitos - ERP |INFO | Verify that if the break fast meal course is present
2019-02-26 12:56:46,834 |  Habitos - ERP |INFO | if click add row button it should create the meal course add rows
2019-02-26 12:56:48,704 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-26 12:56:49,913 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-26 12:56:50,101 |  Habitos - ERP |INFO | if click add row button it should create the meal course add rows
2019-02-26 12:57:00,706 |  Habitos - ERP |ERROR | Verify that user can able to select the meal category
2019-02-26 12:57:10,786 |  Habitos - ERP |ERROR | Verify that user can able to select the meal category
2019-02-26 13:00:44,280 |  Habitos - ERP |INFO | browser gets open
2019-02-26 13:00:52,892 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-26 13:00:53,178 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-02-26 13:00:53,201 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-02-26 13:00:53,595 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-02-26 13:00:53,623 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-02-26 13:00:53,862 |  Habitos - ERP |INFO | Verify that user can able to login the valid credentials
2019-02-26 13:01:00,483 |  Habitos - ERP |INFO | Verify  that if click master menu it getting to collapse
2019-02-26 13:01:08,819 |  Habitos - ERP |INFO | Verify that if click menu planner menu it should redirect to menu planner screen
2019-02-26 13:01:18,896 |  Habitos - ERP |INFO | Verify that if the plan name field is focus
2019-02-26 13:01:21,865 |  Habitos - ERP |INFO | user can enter the plan name in input field
2019-02-26 13:01:23,269 |  Habitos - ERP |INFO | User can assign no of days
2019-02-26 13:01:23,752 |  Habitos - ERP |INFO | Verify that if the break fast meal course is present
2019-02-26 13:01:24,146 |  Habitos - ERP |INFO | if click add row button it should create the meal course add rows
2019-02-26 13:01:26,053 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-26 13:01:27,196 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-26 13:01:27,388 |  Habitos - ERP |INFO | if click add row button it should create the meal course add rows
2019-02-26 13:01:38,373 |  Habitos - ERP |ERROR | Verify that user can able to select the meal category
2019-02-26 13:01:48,726 |  Habitos - ERP |ERROR | Verify that user can able to select the meal category
2019-02-26 13:04:08,214 |  Habitos - ERP |INFO | browser gets open
2019-02-26 13:04:12,487 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-26 13:04:12,804 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-02-26 13:04:12,832 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-02-26 13:04:13,196 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-02-26 13:04:13,225 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-02-26 13:04:13,431 |  Habitos - ERP |INFO | Verify that user can able to login the valid credentials
2019-02-26 13:04:22,249 |  Habitos - ERP |INFO | Verify  that if click master menu it getting to collapse
2019-02-26 13:04:31,173 |  Habitos - ERP |INFO | Verify that if click menu planner menu it should redirect to menu planner screen
2019-02-26 13:04:41,244 |  Habitos - ERP |INFO | Verify that if the plan name field is focus
2019-02-26 13:04:44,157 |  Habitos - ERP |INFO | user can enter the plan name in input field
2019-02-26 13:04:45,585 |  Habitos - ERP |INFO | User can assign no of days
2019-02-26 13:04:46,088 |  Habitos - ERP |INFO | Verify that if the break fast meal course is present
2019-02-26 13:04:46,471 |  Habitos - ERP |INFO | if click add row button it should create the meal course add rows
2019-02-26 13:04:48,367 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-26 13:04:49,515 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-26 13:04:49,704 |  Habitos - ERP |INFO | if click add row button it should create the meal course add rows
2019-02-26 13:05:02,011 |  Habitos - ERP |ERROR | Verify that user can able to select the meal category
2019-02-26 13:05:12,650 |  Habitos - ERP |ERROR | Verify that user can able to select the meal category
2019-02-26 13:06:24,049 |  Habitos - ERP |INFO | browser gets open
2019-02-26 13:06:31,548 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-26 13:06:31,810 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-02-26 13:06:31,840 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-02-26 13:06:32,275 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-02-26 13:06:32,300 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-02-26 13:06:32,531 |  Habitos - ERP |INFO | Verify that user can able to login the valid credentials
2019-02-26 13:06:41,123 |  Habitos - ERP |INFO | Verify  that if click master menu it getting to collapse
2019-02-26 13:06:51,709 |  Habitos - ERP |INFO | Verify that if click menu planner menu it should redirect to menu planner screen
2019-02-26 13:07:01,791 |  Habitos - ERP |INFO | Verify that if the plan name field is focus
2019-02-26 13:07:04,863 |  Habitos - ERP |INFO | user can enter the plan name in input field
2019-02-26 13:07:06,372 |  Habitos - ERP |INFO | User can assign no of days
2019-02-26 13:07:06,856 |  Habitos - ERP |INFO | Verify that if the break fast meal course is present
2019-02-26 13:07:07,320 |  Habitos - ERP |INFO | if click add row button it should create the meal course add rows
2019-02-26 13:07:09,262 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-26 13:07:10,519 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-26 13:07:10,720 |  Habitos - ERP |INFO | if click add row button it should create the meal course add rows
2019-02-26 13:07:21,910 |  Habitos - ERP |ERROR | Verify that user can able to select the meal category
2019-02-26 13:07:33,105 |  Habitos - ERP |ERROR | Verify that user can able to select the meal category
2019-02-26 13:08:57,798 |  Habitos - ERP |INFO | browser gets open
2019-02-26 13:09:03,730 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-26 13:09:03,987 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-02-26 13:09:04,010 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-02-26 13:09:04,369 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-02-26 13:09:04,393 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-02-26 13:09:04,626 |  Habitos - ERP |INFO | Verify that user can able to login the valid credentials
2019-02-26 13:09:14,023 |  Habitos - ERP |INFO | Verify  that if click master menu it getting to collapse
2019-02-26 13:09:22,390 |  Habitos - ERP |INFO | Verify that if click menu planner menu it should redirect to menu planner screen
2019-02-26 13:09:32,461 |  Habitos - ERP |INFO | Verify that if the plan name field is focus
2019-02-26 13:09:35,433 |  Habitos - ERP |INFO | user can enter the plan name in input field
2019-02-26 13:09:36,832 |  Habitos - ERP |INFO | User can assign no of days
2019-02-26 13:09:37,304 |  Habitos - ERP |INFO | Verify that if the break fast meal course is present
2019-02-26 13:09:37,752 |  Habitos - ERP |INFO | if click add row button it should create the meal course add rows
2019-02-26 13:09:40,014 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-26 13:09:41,397 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-26 13:09:41,822 |  Habitos - ERP |INFO | if click add row button it should create the meal course add rows
2019-02-26 13:09:52,948 |  Habitos - ERP |ERROR | Verify that user can able to select the meal category
2019-02-26 13:10:03,351 |  Habitos - ERP |ERROR | Verify that user can able to select the meal category
2019-02-26 13:13:39,253 |  Habitos - ERP |INFO | browser gets open
2019-02-26 13:14:13,652 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-26 13:14:13,948 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-02-26 13:14:13,970 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-02-26 13:14:14,365 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-02-26 13:14:14,388 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-02-26 13:14:14,598 |  Habitos - ERP |INFO | Verify that user can able to login the valid credentials
2019-02-26 13:14:25,900 |  Habitos - ERP |INFO | Verify  that if click master menu it getting to collapse
2019-02-26 13:14:34,465 |  Habitos - ERP |INFO | Verify that if click menu planner menu it should redirect to menu planner screen
2019-02-26 13:14:44,536 |  Habitos - ERP |INFO | Verify that if the plan name field is focus
2019-02-26 13:14:47,518 |  Habitos - ERP |INFO | user can enter the plan name in input field
2019-02-26 13:14:48,968 |  Habitos - ERP |INFO | User can assign no of days
2019-02-26 13:14:49,430 |  Habitos - ERP |INFO | Verify that if the break fast meal course is present
2019-02-26 13:14:49,813 |  Habitos - ERP |INFO | if click add row button it should create the meal course add rows
2019-02-26 13:14:51,794 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-26 13:14:52,967 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-26 13:14:53,188 |  Habitos - ERP |INFO | if click add row button it should create the meal course add rows
2019-02-26 13:14:54,924 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-26 13:15:05,407 |  Habitos - ERP |ERROR | Verify that user can able to select the meal category
2019-02-26 13:16:03,352 |  Habitos - ERP |INFO | browser gets open
2019-02-26 13:16:08,086 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-26 13:16:08,377 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-02-26 13:16:08,406 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-02-26 13:16:08,770 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-02-26 13:16:08,794 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-02-26 13:16:09,020 |  Habitos - ERP |INFO | Verify that user can able to login the valid credentials
2019-02-26 13:16:17,594 |  Habitos - ERP |INFO | Verify  that if click master menu it getting to collapse
2019-02-26 13:16:26,644 |  Habitos - ERP |INFO | Verify that if click menu planner menu it should redirect to menu planner screen
2019-02-26 13:16:36,721 |  Habitos - ERP |INFO | Verify that if the plan name field is focus
2019-02-26 13:16:39,754 |  Habitos - ERP |INFO | user can enter the plan name in input field
2019-02-26 13:16:41,225 |  Habitos - ERP |INFO | User can assign no of days
2019-02-26 13:16:41,718 |  Habitos - ERP |INFO | Verify that if the break fast meal course is present
2019-02-26 13:16:42,130 |  Habitos - ERP |INFO | if click add row button it should create the meal course add rows
2019-02-26 13:16:44,052 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-26 13:16:45,219 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-26 13:16:45,442 |  Habitos - ERP |INFO | if click add row button it should create the meal course add rows
2019-02-26 13:16:47,176 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-26 13:16:57,856 |  Habitos - ERP |ERROR | Verify that user can able to select the meal category
2019-02-26 13:18:01,540 |  Habitos - ERP |INFO | browser gets open
2019-02-26 13:18:09,875 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-26 13:18:10,242 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-02-26 13:18:10,269 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-02-26 13:18:10,674 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-02-26 13:18:10,706 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-02-26 13:18:10,927 |  Habitos - ERP |INFO | Verify that user can able to login the valid credentials
2019-02-26 13:18:22,734 |  Habitos - ERP |INFO | Verify  that if click master menu it getting to collapse
2019-02-26 13:18:31,264 |  Habitos - ERP |INFO | Verify that if click menu planner menu it should redirect to menu planner screen
2019-02-26 13:18:41,341 |  Habitos - ERP |INFO | Verify that if the plan name field is focus
2019-02-26 13:18:44,501 |  Habitos - ERP |INFO | user can enter the plan name in input field
2019-02-26 13:18:45,956 |  Habitos - ERP |INFO | User can assign no of days
2019-02-26 13:18:46,423 |  Habitos - ERP |INFO | Verify that if the break fast meal course is present
2019-02-26 13:18:46,831 |  Habitos - ERP |INFO | if click add row button it should create the meal course add rows
2019-02-26 13:18:48,764 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-26 13:18:50,015 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-26 13:18:50,201 |  Habitos - ERP |INFO | if click add row button it should create the meal course add rows
2019-02-26 13:18:51,925 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-26 13:19:02,408 |  Habitos - ERP |ERROR | Verify that user can able to select the meal category
2019-02-26 17:46:08,281 |  Habitos - ERP |INFO | browser gets open
2019-02-26 17:46:12,530 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-26 17:46:12,837 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-02-26 17:46:12,868 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-02-26 17:46:13,277 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-02-26 17:46:13,299 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-02-26 17:46:13,505 |  Habitos - ERP |INFO | Verify that user can able to login the valid credentials
2019-02-26 17:46:18,887 |  Habitos - ERP |INFO | Verify  that if click master menu it getting to collapse
2019-02-26 17:46:26,605 |  Habitos - ERP |INFO | Verify that if click menu planner menu it should redirect to menu planner screen
2019-02-26 17:46:36,677 |  Habitos - ERP |INFO | Verify that if the plan name field is focus
2019-02-26 17:46:39,645 |  Habitos - ERP |INFO | user can enter the plan name in input field
2019-02-26 17:46:41,038 |  Habitos - ERP |INFO | User can assign no of days
2019-02-26 17:46:41,527 |  Habitos - ERP |INFO | Verify that if the break fast meal course is present
2019-02-26 17:46:42,068 |  Habitos - ERP |INFO | if click add row button it should create the meal course add rows
2019-02-26 17:46:44,016 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-26 17:46:45,095 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-26 17:46:45,286 |  Habitos - ERP |INFO | if click add row button it should create the meal course add rows
2019-02-26 17:46:47,073 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-26 17:46:47,933 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-26 17:48:44,309 |  Habitos - ERP |INFO | browser gets open
2019-02-26 17:48:48,795 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-26 17:48:49,041 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-02-26 17:48:49,065 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-02-26 17:48:49,520 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-02-26 17:48:49,544 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-02-26 17:48:49,737 |  Habitos - ERP |INFO | Verify that user can able to login the valid credentials
2019-02-26 17:48:56,165 |  Habitos - ERP |INFO | Verify  that if click master menu it getting to collapse
2019-02-26 17:49:04,416 |  Habitos - ERP |INFO | Verify that if click menu planner menu it should redirect to menu planner screen
2019-02-26 17:49:14,485 |  Habitos - ERP |INFO | Verify that if the plan name field is focus
2019-02-26 17:49:17,428 |  Habitos - ERP |INFO | user can enter the plan name in input field
2019-02-26 17:49:18,852 |  Habitos - ERP |INFO | User can assign no of days
2019-02-26 17:49:19,370 |  Habitos - ERP |INFO | Verify that if the break fast meal course is present
2019-02-26 17:49:19,743 |  Habitos - ERP |INFO | if click add row button it should create the meal course add rows
2019-02-26 17:49:21,615 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-26 17:49:22,724 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-26 17:49:22,900 |  Habitos - ERP |INFO | if click add row button it should create the meal course add rows
2019-02-26 17:49:24,668 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-26 17:49:25,566 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-26 17:49:25,979 |  Habitos - ERP |INFO | user can able to select the client
2019-02-26 17:49:25,980 |  Habitos - ERP |INFO | verify that if click corporate ratio button it should active
2019-02-26 17:49:26,177 |  Habitos - ERP |INFO | user can able to select the client category
2019-02-26 17:49:26,625 |  Habitos - ERP |INFO | Veify that if cilck 5 spread it getting to select
2019-02-26 17:49:28,128 |  Habitos - ERP |INFO | Verify that user can able to select the meal course
2019-02-26 17:49:38,455 |  Habitos - ERP |ERROR | User can able to fileter the tenants
2019-02-26 17:49:38,594 |  Habitos - ERP |ERROR | Verify that whether the assign button is enabled or not
2019-02-26 17:49:42,818 |  Habitos - ERP |INFO | Verify that if click proceed to menu button it should redirect to related screen
2019-02-26 17:49:54,118 |  Habitos - ERP |ERROR | verify that user can able to click edit button
2019-02-27 10:26:34,342 |  Habitos - ERP |INFO | browser gets open
2019-02-27 10:26:39,146 |  Habitos - ERP |INFO | browser gets valid ip address
2019-02-27 10:26:39,432 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-02-27 10:26:39,455 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-02-27 10:26:39,814 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-02-27 10:26:39,837 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-02-27 10:26:40,059 |  Habitos - ERP |INFO | Verify that user can able to login the valid credentials
2019-02-27 10:26:48,751 |  Habitos - ERP |INFO | Verify  that if click master menu it getting to collapse
2019-02-27 10:26:56,619 |  Habitos - ERP |INFO | Verify that if click menu planner menu it should redirect to menu planner screen
2019-02-27 10:27:06,695 |  Habitos - ERP |INFO | Verify that if the plan name field is focus
2019-02-27 10:27:09,654 |  Habitos - ERP |INFO | user can enter the plan name in input field
2019-02-27 10:27:11,095 |  Habitos - ERP |INFO | User can assign no of days
2019-02-27 10:27:11,574 |  Habitos - ERP |INFO | Verify that if the break fast meal course is present
2019-02-27 10:27:11,936 |  Habitos - ERP |INFO | if click add row button it should create the meal course add rows
2019-02-27 10:27:13,814 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-27 10:27:14,960 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-27 10:27:15,172 |  Habitos - ERP |INFO | if click add row button it should create the meal course add rows
2019-02-27 10:27:16,858 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-27 10:27:17,778 |  Habitos - ERP |INFO | Verify that user can able to select the meal category
2019-02-27 10:27:18,263 |  Habitos - ERP |INFO | User can able to select the check box
2019-02-27 10:27:18,670 |  Habitos - ERP |INFO | user can able to select the client
2019-02-27 10:27:18,671 |  Habitos - ERP |INFO | verify that if click corporate ratio button it should active
2019-02-27 10:27:18,839 |  Habitos - ERP |INFO | user can able to select the client category
2019-02-27 10:27:19,253 |  Habitos - ERP |INFO | Veify that if cilck 5 spread it getting to select
2019-02-27 10:27:20,658 |  Habitos - ERP |INFO | Verify that user can able to select the meal course
2019-02-27 10:27:30,961 |  Habitos - ERP |ERROR | User can able to fileter the tenants
2019-02-27 10:27:31,047 |  Habitos - ERP |ERROR | Verify that whether the assign button is enabled or not
2019-02-27 10:27:34,762 |  Habitos - ERP |INFO | Verify that if click proceed to menu button it should redirect to related screen
2019-02-27 10:27:40,474 |  Habitos - ERP |INFO | verify that user can able to click edit button
2019-03-06 10:02:50,324 |  Habitos - ERP |INFO | browser gets open
2019-03-06 13:02:52,896 |  Habitos - ERP |INFO | browser gets open
2019-03-06 13:02:57,320 |  Habitos - ERP |INFO | browser gets valid ip address
2019-03-06 13:02:57,322 |  Habitos - ERP |INFO | ********** Verify that use can able to login with correct username & incorrect password***********
2019-03-06 13:02:57,622 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-03-06 13:02:57,649 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-03-06 13:02:58,129 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-03-06 13:02:58,166 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-03-06 13:02:59,356 |  Habitos - ERP |INFO | Verify that if the user can't able to login with correct un & incorrect password
2019-03-06 13:03:45,007 |  Habitos - ERP |INFO | browser gets open
2019-03-06 13:03:49,827 |  Habitos - ERP |INFO | browser gets valid ip address
2019-03-06 13:03:49,829 |  Habitos - ERP |INFO | ********** Verify that use can able to login with correct username & incorrect password***********
2019-03-06 13:03:50,125 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-03-06 13:03:50,150 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-03-06 13:03:50,528 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-03-06 13:03:50,558 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-03-06 13:03:51,668 |  Habitos - ERP |INFO | Verify that if the user can't able to login with correct un & incorrect password
2019-03-06 13:08:02,058 |  Habitos - ERP |INFO | browser gets open
2019-03-06 13:08:06,532 |  Habitos - ERP |INFO | browser gets valid ip address
2019-03-06 13:08:06,534 |  Habitos - ERP |INFO | ********** Verify that use can able to login with correct username & incorrect password***********
2019-03-06 13:08:06,809 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-03-06 13:08:06,832 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-03-06 13:08:07,355 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-03-06 13:08:07,377 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-03-06 13:08:08,629 |  Habitos - ERP |INFO | Verify that if the user can't able to login with correct un & incorrect password
2019-03-06 13:08:44,120 |  Habitos - ERP |INFO | browser gets open
2019-03-06 13:08:48,296 |  Habitos - ERP |INFO | browser gets valid ip address
2019-03-06 13:19:06,316 |  Habitos - ERP |INFO | browser gets open
2019-03-06 13:19:10,813 |  Habitos - ERP |INFO | browser gets valid ip address
2019-03-06 13:19:13,102 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-03-06 13:19:13,129 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-03-06 13:19:13,521 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-03-06 13:19:13,608 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-03-06 13:19:13,822 |  Habitos - ERP |INFO | Verify that user can able to login the valid credentials
2019-03-06 13:19:31,630 |  Habitos - CRM Info |ERROR | Verify that if click CRM info it should redirect to crm info index screen 
2019-03-06 13:19:41,911 |  Habitos - CRM Info |ERROR | Verify that if click add new button it should redirect to add new screen
2019-03-06 14:28:30,066 |  Habitos - ERP |INFO | browser gets open
2019-03-06 14:35:50,228 |  Habitos - ERP |INFO | browser gets open
2019-03-06 14:35:53,314 |  Habitos - ERP |INFO | browser gets valid ip address
2019-03-06 14:35:55,587 |  Habitos - ERP |INFO | Verify that if the User Name field is present 
2019-03-06 14:35:55,618 |  Habitos - ERP |INFO | Verify that if the username fields get autofocus
2019-03-06 14:35:55,994 |  Habitos - ERP |INFO | Verify that if the Password  field is present 
2019-03-06 14:35:56,024 |  Habitos - ERP |INFO | Verify that if the password fields get focused
2019-03-06 14:35:56,319 |  Habitos - ERP |INFO | Verify that user can able to login the valid credentials
2019-03-06 14:36:09,217 |  Habitos - CRM Info |ERROR | Verify that if click CRM info it should redirect to crm info index screen 
2019-03-06 14:36:09,460 |  Habitos - CRM Info |ERROR | Verify that if click add new button it should redirect to add new screen
2019-03-06 14:36:09,483 |  Habitos - CRM Info |ERROR | Verify that user can able to select the meal time
2019-03-06 14:36:09,494 |  Habitos - CRM Info |ERROR | Verify that user can able to select meal type
2019-03-06 14:36:09,512 |  Habitos - CRM Info |ERROR | Verify that user can able to select Student type
2019-03-06 14:36:09,522 |  Habitos - CRM Info |ERROR | Verify that user can able to enter the total count
2019-03-06 14:36:09,531 |  Habitos - CRM Info |INFO | Verify that user can able to select the consume time
2019-03-06 14:36:09,541 |  Habitos - CRM Info |INFO | Verify that user can able to select the dispatch time
2019-03-06 14:36:09,551 |  Habitos - CRM Info |INFO | Verify that user can able to select the delivery time
2019-03-06 14:36:09,566 |  Habitos - CRM Info |ERROR | If click Add button it should create a new row
2019-03-06 14:36:09,577 |  Habitos - CRM Info |ERROR | Verify that user can able to select the meal time
2019-03-06 14:36:09,586 |  Habitos - CRM Info |ERROR | Verify that user can able to select meal type
2019-03-06 14:36:09,597 |  Habitos - CRM Info |ERROR | Verify that user can able to select Student type
2019-03-06 14:36:09,619 |  Habitos - CRM Info |ERROR | Verify that user can able to enter the total count
2019-03-06 14:36:09,636 |  Habitos - CRM Info |INFO | Verify that user can able to select the consume time
2019-03-06 14:36:09,650 |  Habitos - CRM Info |INFO | Verify that user can able to select the dispatch time
2019-03-06 14:36:09,660 |  Habitos - CRM Info |INFO | Verify that user can able to select the delivery time
